stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
SHASTRI_NAGAR_GOREGAON-W_BUS,SHASTRI NAGAR (GOREGAON-W),19.16032,72.834985,0,NULL
SIDDHARTH_NAGAR_GOREGAON-W_BUS,SIDDHARTH NAGAR (GOREGAON-W),19.159079,72.84339900000001,0,NULL
SRACOLONY_EXTENSION_BUS,S.R.A.COLONY (EXTENSION),19.149434,72.84842500000001,0,NULL
SRA_COLONY_RAM_MANDIR_BUS,S.R.A COLONY (RAM MANDIR),19.149371,72.848653,0,NULL
LOKMANYA_TILAK_NAGAR_GOREGAON-W_BUS,LOKMANYA TILAK NAGAR (GOREGAON-W),19.163234,72.84170399999999,0,NULL
VIVEK_VIDYALAYA_BUS,VIVEK VIDYALAYA,19.158239,72.843552,0,NULL
JOGESHWARI_W_BUS_STATION_BUS,JOGESHWARI (W) BUS STATION,19.134482,72.84815,0,NULL
"COOPERAGE_TELEPHONE_EXCHANGE,_YASHWANTRAO_CHAVAN_PRATISHTHAN_BUS","COOPERAGE TELEPHONE EXCHANGE, YASHWANTRAO CHAVAN PRATISHTHAN",18.925436,72.82805999999999,0,NULL
CUFFE_PARADE_MACCHIMAR_NAGAR_BUS,CUFFE PARADE MACCHIMAR NAGAR,18.917665,72.82464899999999,0,NULL
"DHOBI_GHAT,_DRAMBEDKAR_NAGAR_BACKBAY_BUS","DHOBI GHAT, DR.AMBEDKAR NAGAR (BACKBAY)",18.910875,72.818532,0,NULL
FREE_PRESS_JOURNAL_MARG_BUS,FREE PRESS JOURNAL MARG,18.922967,72.823553,0,NULL
BALBHAVAN_BUS,BALBHAVAN,18.951285,72.817482,0,NULL
GAONDEVI_POLICE_STATION_BUS,GAONDEVI POLICE STATION,18.9596667,72.812,0,NULL
GOVERNMENT_LAW_COLLEGE_BUS,GOVERNMENT LAW COLLEGE,18.936004,72.82414,0,NULL
GYMKHANA_BUS,GYMKHANA,18.945235,72.822433,0,NULL
DR_SHYAMAPRASAD_MUKHERJEE_CHOWKMUSEUM_BUS,DR. SHYAMAPRASAD MUKHERJEE CHOWK(MUSEUM),18.925691,72.830262,0,NULL
PRESIDENT_HOTEL_BUS,PRESIDENT HOTEL,18.913316,72.820836,0,NULL
HUTATMA_CHOWK_BUS,HUTATMA CHOWK,18.93628,72.830814,0,NULL
HUTATMA_CHOWK_BUS,HUTATMA CHOWK,18.932394,72.82964,0,NULL
INCOME_TAX_OFFICE_MARINE_LINES_BUS,INCOME TAX OFFICE (MARINE LINES),18.93821,72.82727199999999,0,NULL
MARINE_LINES_RAILWAY_STATION_KALA_NIKETAN_BUS,MARINE LINES RAILWAY STATION (KALA NIKETAN),18.941309,72.826538,0,NULL
MARINE_LINES_RAILWAY_STATION_KALA_NIKETAN_BUS,MARINE LINES RAILWAY STATION (KALA NIKETAN),18.941345,72.826396,0,NULL
MAJESTIC_CINEMA_BUS,MAJESTIC CINEMA,18.955107,72.819225,0,NULL
MANTRALAYA_BUS,MANTRALAYA,18.928261,72.823966,0,NULL
MARINE_DRIVE_BUS,MARINE DRIVE,18.941469,72.823671,0,NULL
MARINE_LINES_RAILWAY_STATION_BUS,MARINE LINES RAILWAY STATION,18.944262,72.825102,0,NULL
MARINE_LINES_RAILWAY_STATION_BUS,MARINE LINES RAILWAY STATION,18.94632,72.823629,0,NULL
MARINE_LINES_RAILWAY_STATION_BUS,MARINE LINES RAILWAY STATION,18.945986,72.823819,0,NULL
VASUDEO_BALWANT_PHADKE_CHOWK_DHOBI_TALAO_BUS,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),18.943044,72.82836,0,NULL
VASUDEO_BALWANT_PHADKE_CHOWK_DHOBI_TALAO_BUS,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),18.942314,72.82961299999999,0,NULL
VASUDEO_BALWANT_PHADKE_CHOWK_DHOBI_TALAO_BUS,VASUDEO BALWANT PHADKE CHOWK (DHOBI TALAO),18.942205,72.829481,0,NULL
MUMBAI_GYMKHANA_BUS,MUMBAI GYMKHANA,18.938104,72.830414,0,NULL
PTPALUSKAR_CHOWK_OPERA_HOUSE_BUS,PT.PALUSKAR CHOWK (OPERA HOUSE),18.955033,72.81632,0,NULL
PTPALUSKAR_CHOWK_OPERA_HOUSE_BUS,PT.PALUSKAR CHOWK (OPERA HOUSE),18.95524,72.81612,0,NULL
PTPALUSKAR_CHOWK_OPERA_HOUSE_BUS,PT.PALUSKAR CHOWK (OPERA HOUSE),18.954662,72.81626300000001,0,NULL
PTPALUSKAR_CHOWK_OPERA_HOUSE_BUS,PT.PALUSKAR CHOWK (OPERA HOUSE),18.955051,72.816168,0,NULL
PTPALUSKAR_CHOWK_OPERA_HOUSE_BUS,PT.PALUSKAR CHOWK (OPERA HOUSE),18.955919,72.81725,0,NULL
PARSI_AGYARI_BUS,PARSI AGYARI,18.950052,72.80170200000001,0,NULL
PRINCESS_STREET_KALBADEVI_BUS,PRINCESS STREET (KALBADEVI),18.945374,72.827028,0,NULL
"REKHA_SADAN,_JAIN_MANDIR_WALKESHWAR_BUS","REKHA SADAN, JAIN MANDIR (WALKESHWAR)",18.948721,72.798124,0,NULL
SKPATIL_GARDEN_CHARNI_ROAD_BUS,S.K.PATIL GARDEN (CHARNI ROAD),18.94921,72.821556,0,NULL
SHITAL_BAUG_BUS,SHITAL BAUG,18.952566,72.80488099999999,0,NULL
IRANI_BRIDGE_BUS,IRANI BRIDGE,18.959296,72.81457899999999,0,NULL
SUKH_SAGAR_BUS,SUKH SAGAR,18.956945,72.812872,0,NULL
SUKH_SAGAR_BUS,SUKH SAGAR,18.956061,72.81355600000001,0,NULL
BANDRA_RECLAMATION_BUS_STATION_BUS,BANDRA RECLAMATION BUS STATION,19.04794,72.82707000000001,0,NULL
BANDRA_TALAO_BUS,BANDRA TALAO,19.058878,72.83774,0,NULL
BANDRA_TALAO_BUS,BANDRA TALAO,19.058481,72.837788,0,NULL
BANDRA_TALKIES_BUS,BANDRA TALKIES,19.059428,72.835555,0,NULL
"BANDRA_TALKIES,_SHROFF_EYE_HOSPITAL_BUS","BANDRA TALKIES, SHROFF EYE HOSPITAL",19.060296,72.83717900000001,0,NULL
TELEPHONE_EXCHANGE_BANDRA-W_BUS,TELEPHONE EXCHANGE (BANDRA-W),19.051216,72.836406,0,NULL
BANK_OF_INDIA_BANDRA-W_BUS,BANK OF INDIA (BANDRA-W),19.055314,72.83132999999999,0,NULL
"MUNICIPAL_OFFICE,_BHABHA_HOSPITAL_BANDRA-W_BUS","MUNICIPAL OFFICE, BHABHA HOSPITAL (BANDRA-W)",19.057241,72.83396,0,NULL
DANDPADA_BUS,DANDPADA,19.075068,72.82614599999999,0,NULL
ELCO_MARKET_BUS,ELCO MARKET,19.055686,72.833173,0,NULL
FATHER_AGNEL_ASHRAM_BANDRA-W_BUS,FATHER AGNEL ASHRAM (BANDRA-W),19.045278,72.819282,0,NULL
"HILL_ROAD_GARDEN,_MEHBOOB_STUDIO_BUS","HILL ROAD GARDEN, MEHBOOB STUDIO",19.051795,72.824207,0,NULL
MAHIM_BUS,MAHIM,19.040948,72.840936,0,NULL
"KHAR_POLICE_STATION,_SACRED_HEART_SCHOOL_BUS","KHAR POLICE STATION, SACRED HEART SCHOOL",19.073911,72.837501,0,NULL
KHAR_STATION_W_ROAD_BUS,KHAR STATION (W) ROAD,19.070559,72.837418,0,NULL
KHAR_STATION_W_ROAD_BUS,KHAR STATION (W) ROAD,19.070342,72.837323,0,NULL
LIC_COLONY_KHAR-W_BUS,L.I.C COLONY (KHAR-W),19.066154,72.82989600000001,0,NULL
MAHIM_MACHHIMAR_NAGAR_BUS,MAHIM MACHHIMAR NAGAR,19.046334,72.843763,0,NULL
MAHIM_BUS,MAHIM,19.040984,72.840936,0,NULL
TATA_COLONY_BANDRA-E_BUS,TATA COLONY (BANDRA-E),19.061925,72.856616,0,NULL
MAHIM_BUS,MAHIM,19.040144,72.841364,0,NULL
MAHIM_PHATAK_BUS,MAHIM PHATAK,19.044618,72.844629,0,NULL
MAHIM_STATION_W_BUS,MAHIM STATION (W),19.039181,72.84696,0,NULL
MAHIM_BUS_STATION_BUS,MAHIM BUS STATION,19.043143,72.841903,0,NULL
MAHIM_PARADISE_BUS,MAHIM (PARADISE),19.040388,72.84138299999999,0,NULL
MAHIM_PARADISE_BUS,MAHIM (PARADISE),19.036775,72.84233500000001,0,NULL
"PADMASHREE_MOHAMMED_RAFI_CHOWK,_BANDRA_W_BUS","PADMASHREE MOHAMMED RAFI CHOWK, BANDRA (W)",19.053286,72.837925,0,NULL
MOTI_MAHAL_BANDRA-W_BUS,MOTI MAHAL (BANDRA-W),19.059399,72.83264699999999,0,NULL
MOTI_MAHAL_BANDRA-W_BUS,MOTI MAHAL (BANDRA-W),19.060186,72.83431899999999,0,NULL
"MOUNT_CARMEL_CHURCH,_LILAVATI_HOSPITAL_BUS","MOUNT CARMEL CHURCH, LILAVATI HOSPITAL",19.050903,72.827448,0,NULL
NATIONAL_COLLEGE_BANDRA-W_BUS,NATIONAL COLLEGE (BANDRA-W),19.063223,72.83734699999999,0,NULL
NATIONAL_COLLEGE_BANDRA-W_BUS,NATIONAL COLLEGE (BANDRA-W),19.064199,72.837261,0,NULL
OLD_KHAR_BUS,OLD KHAR,19.066159,72.83733599999999,0,NULL
PALI_HILL_NAKA_GURU_NANAK_ROAD_BUS,PALI HILL NAKA (GURU NANAK ROAD),19.060282,72.829521,0,NULL
PALI_HILL_NAKA_GURU_NANAK_ROAD_BUS,PALI HILL NAKA (GURU NANAK ROAD),19.059648,72.827783,0,NULL
PARIJAT_BUS,PARIJAT,19.051095,72.830241,0,NULL
PETIT_GIRL_S_SCHOOL_KHAR-W_BUS,PETIT GIRL S SCHOOL (KHAR-W),19.070641,72.825855,0,NULL
RIZVI_COLLEGE_BANDRA-W_BUS,RIZVI COLLEGE (BANDRA-W),19.068715,72.822901,0,NULL
RIZVI_COLLEGE_BANDRA-W_BUS,RIZVI COLLEGE (BANDRA-W),19.068109,72.82256,0,NULL
SARASWATI_VIDYAMANDIR_MAHIM_BUS,SARASWATI VIDYAMANDIR (MAHIM),19.035233,72.847172,0,NULL
SARASWATI_VIDYAMANDIR_MAHIM_BUS,SARASWATI VIDYAMANDIR (MAHIM),19.035269,72.84702900000001,0,NULL
SISTERS_BUNGALOW_BUS,SISTERS BUNGALOW,19.04873,72.821179,0,NULL
SHITALADEVI_TEMPLE_MAHIM_BUS,SHITALADEVI TEMPLE (MAHIM),19.033622,72.842271,0,NULL
SHITALADEVI_TEMPLE_MAHIM_BUS,SHITALADEVI TEMPLE (MAHIM),19.033667,72.842195,0,NULL
SHITALADEVI_TEMPLE_MAHIM_BUS,SHITALADEVI TEMPLE (MAHIM),19.036187,72.84230700000001,0,NULL
SHITALADEVI_TEMPLE_MAHIM_BUS,SHITALADEVI TEMPLE (MAHIM),19.036576,72.84225000000001,0,NULL
STXAVIERS_TECHNICAL_INSTITUTE_MAHIM_BUS,ST.XAVIERS TECHNICAL INSTITUTE (MAHIM),19.044678,72.83986899999999,0,NULL
TOBACCO_COMPANY_BUS,TOBACCO COMPANY,19.049746,72.82645100000001,0,NULL
UNIT_TRUST_OF_INDIA_BANDRA-W_BUS,UNIT TRUST OF INDIA (BANDRA-W),19.049937,72.828132,0,NULL
KFC_MARKET_BANDRA-W_BUS,K.F.C. MARKET (BANDRA-W),19.065986,72.834219,0,NULL
PRABODHANKAR_THACKERAY_UDYAN_BUS_STATION_SEWREE_BUS,PRABODHANKAR THACKERAY UDYAN BUS STATION (SEWREE),18.998178,72.852553,0,NULL
BANDRA_STATION_E_BUS,BANDRA STATION (E),19.054996,72.84204699999999,0,NULL
BANWARI_COMPOUND_BUS,BANWARI COMPOUND,19.046546,72.85104,0,NULL
BHARAT_NAGAR_BKC_BUS,BHARAT NAGAR (BKC),19.061638,72.859258,0,NULL
BANDRA_E_BUS_STATION_BUS,BANDRA (E) BUS STATION,19.055568,72.845305,0,NULL
INDIAN_OIL_OFFICE_BKC_BUS,INDIAN OIL OFFICE (BKC),19.060159,72.864503,0,NULL
"GANDHI_NAGAR__BANDRA-E,_CHETANA_COLLEGE_BUS","GANDHI NAGAR  (BANDRA-E), CHETANA COLLEGE",19.060249,72.84771499999999,0,NULL
COLLECTOR_OFFICE_BANDRA-E_BUS,COLLECTOR OFFICE (BANDRA-E),19.060964,72.849615,0,NULL
BHARAT_NAGAR_BANDRA-E_BUS,BHARAT NAGAR (BANDRA-E),19.065186,72.854619,0,NULL
DHARAVI_PUMPING_STATION_BUS,DHARAVI PUMPING STATION,19.047148,72.86143300000001,0,NULL
GS_COLONY_BANDRA-E_BUS,G.S COLONY (BANDRA-E),19.063682,72.847751,0,NULL
ICICI_BANK_BKC_BUS,ICICI BANK (BKC),19.064891,72.861527,0,NULL
ICICI_BANK_BKC_BUS,ICICI BANK (BKC),19.064865,72.86279,0,NULL
KALA_NAGAR_BANDRA-E_BUS,KALA NAGAR (BANDRA-E),19.0534,72.84695000000001,0,NULL
KALA_NAGAR_BANDRA-E_BUS,KALA NAGAR (BANDRA-E),19.053229,72.846846,0,NULL
KALA_NAGAR_BANDRA-E_MHADA_OFFICE_BUS,KALA NAGAR (BANDRA-E) MHADA OFFICE,19.054584,72.847719,0,NULL
KALA_NAGAR_BANDRA-E_BUS,KALA NAGAR (BANDRA-E),19.05658,72.846682,0,NULL
KHERWADI_BANDRA-E_BUS,KHERWADI (BANDRA-E),19.060375,72.84665099999999,0,NULL
KHERWADI_BANDRA-E_BUS,KHERWADI (BANDRA-E),19.060971,72.847126,0,NULL
LAXMI_TOWER_BKC_BUS,LAXMI TOWER (BKC),19.063817,72.86396000000001,0,NULL
MAHARASHTRA_NAGAR_BANDRA-E_BUS,MAHARASHTRA NAGAR (BANDRA-E),19.064732,72.851617,0,NULL
PATTHAR_NAGAR_BUS,PATTHAR NAGAR,19.063777,72.855504,0,NULL
PATTHAR_NAGAR_BUS,PATTHAR NAGAR,19.063759,72.85557,0,NULL
RESERVE_BANK_OF_INDIA_BKC_BUS,RESERVE BANK OF INDIA (BKC),19.057894,72.85311299999999,0,NULL
"RANI_LAXMIBAI_CHOWK,_SION_STATION_BUS","RANI LAXMIBAI CHOWK, SION STATION",19.047312,72.863086,0,NULL
SUBHASH_NAGAR_BANDRA-E_BUS,SUBHASH NAGAR (BANDRA-E),19.066058,72.847911,0,NULL
"CARDINAL_GRACIAS_SCHOOL,_TEACHER_S_COLONY_BUS","CARDINAL GRACIAS SCHOOL, TEACHER S COLONY",19.067746,72.846484,0,NULL
INCOME_TAX_OFFICE_BKC_BUS,INCOME TAX OFFICE (BKC),19.05916,72.854519,0,NULL
MUMBAI_CRICKET_ASSOCIATION_EAST_GATE_BUS,MUMBAI CRICKET ASSOCIATION EAST GATE,19.059094,72.866214,0,NULL
BANDRA_COLONY_BUS,BANDRA COLONY,19.0623,72.84852100000001,0,NULL
BANDRA_E_BUS_STATION_BUS,BANDRA (E) BUS STATION,19.05592,72.845181,0,NULL
BANDRA_BUS_STATION_BUS,BANDRA BUS STATION,19.055766,72.844877,0,NULL
DIAMOND_BOURSE_BKC_BUS,DIAMOND BOURSE (BKC),19.066511,72.865906,0,NULL
"KHAR,_14TH_ROAD_BUS","KHAR, 14TH ROAD",19.072336,72.832932,0,NULL
"16TH_ROAD,_KHAR_BUS","16TH ROAD, KHAR",19.073247,72.83081199999999,0,NULL
"DRAMBEDKAR_COLONY,_18TH_ROAD_KHAR_BUS","DR.AMBEDKAR COLONY, 18TH ROAD KHAR",19.073833,72.829083,0,NULL
"MUNICIPAL_GARDEN,_BAND_STAND_BANDRA-W_BUS","MUNICIPAL GARDEN, BAND STAND (BANDRA-W)",19.046362,72.819614,0,NULL
BANDRA_W_BUS_STATION_BUS,BANDRA (W) BUS STATION,19.054001,72.83976699999999,0,NULL
BANDRA_W_BUS_STATION_BUS,BANDRA (W) BUS STATION,19.05373,72.839673,0,NULL
BANDRA_W_BUS_STATION_BUS,BANDRA (W) BUS STATION,19.054236,72.83988100000001,0,NULL
GENERAL_ARUN_KUMAR_VAIDYA_MARG_JUNCTION_GOREGAON-E_BUS,GENERAL ARUN KUMAR VAIDYA MARG JUNCTION (GOREGAON-E),19.177102,72.858665,0,NULL
GENERAL_ARUN_KUMAR_VAIDYA_MARG_JUNCTION_GOREGAON-E_BUS,GENERAL ARUN KUMAR VAIDYA MARG JUNCTION (GOREGAON-E),19.174601,72.86057700000001,0,NULL
ADARSH_NAGAR_NAKA_AAREY_COLONY_BUS,ADARSH NAGAR NAKA (AAREY COLONY),19.15085,72.8822,0,NULL
ADARSH_NAGAR_NAKA_AAREY_COLONY_BUS,ADARSH NAGAR NAKA (AAREY COLONY),19.1508667,72.8822333,0,NULL
CENTRAL_DAIRY_AAREY_COLONY_BUS,CENTRAL DAIRY (AAREY COLONY),19.154211,72.878975,0,NULL
AAREY_UNIT_NO8_BUS,AAREY UNIT NO.8,19.169416,72.862121,0,NULL
ADARSH_NAGAR_KURAR_VILLAGE_BUS,ADARSH NAGAR (KURAR VILLAGE),19.187692,72.86328899999999,0,NULL
APPAPADA_BUS,APPAPADA,19.189709,72.866635,0,NULL
ASHOK_HOSPITAL_BUS,ASHOK HOSPITAL,19.188317,72.849929,0,NULL
BANDONGRI_BUS,BANDONGRI,19.199228,72.861,0,NULL
BANDONGRI_BUS,BANDONGRI,19.200429,72.86098,0,NULL
BIMBISAR_NAGAR_BUS,BIMBISAR NAGAR,19.146276,72.855822,0,NULL
ORDNANCE_FACTORY_MALAD-E_BUS,ORDNANCE FACTORY (MALAD-E),19.192151,72.855451,0,NULL
NEW_ZEALAND_HOSTEL_BUS,NEW ZEALAND HOSTEL,19.152212,72.87174,0,NULL
NIMBORPADA_BUS,NIMBORPADA,19.16424,72.882431,0,NULL
NAAGRI_NIWARA_1_&_2_BUS,NAAGRI NIWARA 1 & 2,19.172424,72.88005,0,NULL
NSC_COMPOUND_GOREGAON-E_BUS,N.S.C COMPOUND (GOREGAON-E),19.149619,72.85659,0,NULL
PATHANWADI_BUS,PATHANWADI,19.178285,72.85823600000001,0,NULL
PERU_BAUG_BUS,PERU BAUG,19.166149,72.85234,0,NULL
PERU_BAUG_BUS,PERU BAUG,19.166276,72.853281,0,NULL
PERU_BAUG_BUS,PERU BAUG,19.166267,72.85281500000001,0,NULL
PRABHU_HOTEL_KURAR_VILLAGE_MARG_JUNCTION_BUS,PRABHU HOTEL (KURAR VILLAGE MARG JUNCTION),19.179174,72.864378,0,NULL
PRAVASI_INDUSTRIAL_ESTATE_BUS,PRAVASI INDUSTRIAL ESTATE,19.17195,72.854038,0,NULL
PRAVASI_INDUSTRIAL_ESTATE_BUS,PRAVASI INDUSTRIAL ESTATE,19.17214,72.85404699999999,0,NULL
PUSHPA_PARK_MALAD-E_BUS,PUSHPA PARK (MALAD-E),19.188665,72.858154,0,NULL
PUSHPA_PARK_MALAD-E_BUS,PUSHPA PARK (MALAD-E),19.187925,72.85844,0,NULL
PUSHPA_PARK_MALAD-E_BUS,PUSHPA PARK (MALAD-E),19.187898,72.858459,0,NULL
PUSHPA_PARK_MALAD-E_BUS,PUSHPA PARK (MALAD-E),19.188449,72.858306,0,NULL
RBI_COLONY_GOREGAON-E_BUS,R.B.I COLONY (GOREGAON-E),19.172202,72.86991500000001,0,NULL
RAMGAD_ANITA_NAGAR_BUS,RAMGAD (ANITA NAGAR),19.197466,72.87873500000001,0,NULL
"SIR_ALIYAWAR_JUNG,_RANI_SATI_MARG_MALAD-E_BUS","SIR ALIYAWAR JUNG, RANI SATI MARG (MALAD-E)",19.181537,72.857483,0,NULL
"MODERN_BAKERY,_RESERVIOR_BUS","MODERN BAKERY, RESERVIOR",19.144634,72.877791,0,NULL
SAI_GARDEN_KANDIVALI-E_BUS,SAI GARDEN (KANDIVALI-E),19.199713,72.873666,0,NULL
SHREE_SAIBABA_COMPLEX_GOREGAON-E_BUS,SHREE SAIBABA COMPLEX (GOREGAON-E),19.168669,72.86745500000001,0,NULL
SAMANA_PARIWAR_MALAD-E_BUS,SAMANA PARIWAR (MALAD-E),19.176126,72.876093,0,NULL
SAMBHAJI_NAGAR_KANDIVALI-E_BUS,SAMBHAJI NAGAR (KANDIVALI-E),19.200746,72.863091,0,NULL
SAMBHAJI_NAGAR_KANDIVALI-E_BUS,SAMBHAJI NAGAR (KANDIVALI-E),19.200529,72.861969,0,NULL
SANTOSH_NAGAR_DINDOSHI_BUS,SANTOSH NAGAR (DINDOSHI),19.169115,72.875507,0,NULL
SATPUDA_SOCIETY_BUS,SATPUDA SOCIETY,19.169985,72.881401,0,NULL
STATE_BANK_COLONY_MALAD-E_BUS,STATE BANK COLONY (MALAD-E),19.180542,72.854327,0,NULL
TRIVENI_NAGAR_BUS,TRIVENI NAGAR,19.181965,72.863986,0,NULL
AAREY_UNIT_NO2_&_3_BUS,AAREY UNIT NO.2 & 3,19.164938,72.867485,0,NULL
AAREY_UNIT_NO2_&_3_BUS,AAREY UNIT NO.2 & 3,19.164811,72.867457,0,NULL
AAREY_UNIT_NO7_BUS,AAREY UNIT NO.7,19.158059,72.879144,0,NULL
AAREY_UNIT_NO7_BUS,AAREY UNIT NO.7,19.158321,72.87858300000001,0,NULL
AAREY_UNIT_NO10_CENTRAL_DAIRY_BUS,AAREY UNIT NO.10 (CENTRAL DAIRY),19.157797,72.868909,0,NULL
AAREY_UNIT_NO13_CENTRAL_DAIRY_BUS,AAREY UNIT NO.13 (CENTRAL DAIRY),19.156154,72.865741,0,NULL
AAREY_UNIT_NO7_BUS,AAREY UNIT NO.7,19.15925,72.88215,0,NULL
OLD_PUSHPA_PARK_BUS,OLD PUSHPA PARK,19.188664,72.856385,0,NULL
"VANRAI,_MHADA_COLONY_BUS","VANRAI, MHADA COLONY",19.153992,72.857072,0,NULL
"VANRAI,_MHADA_COLONY_BUS","VANRAI, MHADA COLONY",19.154154,72.856531,0,NULL
"VANRAI,_MHADA_COLONY_BUS","VANRAI, MHADA COLONY",19.154552,72.85720499999999,0,NULL
WAGHESHWARI_MANDIR_BUS,WAGHESHWARI MANDIR,19.175727,72.873165,0,NULL
WAGHESHWARI_MANDIR_BUS,WAGHESHWARI MANDIR,19.175781,72.873003,0,NULL
"VIRWANI_ESTATE,_SARVODAYA_NAGAR_BUS","VIRWANI ESTATE, SARVODAYA NAGAR",19.169794,72.859734,0,NULL
"VIRWANI_ESTATE,_SARVODAYA_NAGAR_BUS","VIRWANI ESTATE, SARVODAYA NAGAR",19.170679,72.859106,0,NULL
JAIBHIM_NAGAR_GOREGAON-E_BUS,JAIBHIM NAGAR (GOREGAON-E),19.170335,72.874803,0,NULL
GENERAL_ARUN_KUMAR_VAIDYA_MARG_JUNCTION_GOREGAON-E_BUS,GENERAL ARUN KUMAR VAIDYA MARG JUNCTION (GOREGAON-E),19.17442,72.860996,0,NULL
GENERAL_ARUN_KUMAR_VAIDYA_MARG_JUNCTION_GOREGAON-E_BUS,GENERAL ARUN KUMAR VAIDYA MARG JUNCTION (GOREGAON-E),19.174564,72.860435,0,NULL
IT_PARK_MAIN_GATE_MALAD-E_BUS,I.T. PARK MAIN GATE (MALAD-E),19.176101,72.881141,0,NULL
MAITREYEE_SOCIETY_BUS,MAITREYEE SOCIETY,19.174123,72.88122799999999,0,NULL
SANKALP_SOCIETY_BUS,SANKALP SOCIETY,19.17639,72.87950600000001,0,NULL
GOREGAON_STATION_E_BUS_STATION_BUS,GOREGAON STATION (E) BUS STATION,19.164314,72.850944,0,NULL
"VIRWANI_ESTATE,_SARVODAYA_NAGAR_BUS","VIRWANI ESTATE, SARVODAYA NAGAR",19.171104,72.858992,0,NULL
DAMU_NAGAR_EXTENSION_BUS,DAMU NAGAR (EXTENSION),19.2043333,72.8785333,0,NULL
DHIRAJ_VALLEY_SOCIETY_BUS,DHIRAJ VALLEY SOCIETY,19.168345,72.86929000000001,0,NULL
DINDOSHI_DEPOT_BUS,DINDOSHI DEPOT,19.175904,72.865701,0,NULL
DINDOSHI_DEPOT_BUS,DINDOSHI DEPOT,19.176202,72.865701,0,NULL
DINDOSHI_BUS_STATION_BUS,DINDOSHI BUS STATION,19.175995,72.86573,0,NULL
DOORDARSHAN_COLONY_BUS,DOORDARSHAN COLONY,19.169213,72.871172,0,NULL
DOORDARSHAN_COLONY_BUS,DOORDARSHAN COLONY,19.168996,72.871105,0,NULL
DRSUCHAK_CHOWK_BUS,DR.SUCHAK CHOWK,19.187549,72.85006300000001,0,NULL
ESIS_COLONY_KANDIVALI-E_BUS,E.S.I.S COLONY (KANDIVALI-E),19.200245,72.855018,0,NULL
DADASAHEB_PHALKE_CHITRANAGRI_BUS,DADASAHEB PHALKE CHITRANAGRI,19.163276,72.887593,0,NULL
GAUTAM_NAGAR_KANDIVALI-E_BUS,GAUTAM NAGAR (KANDIVALI-E),19.200194,72.878372,0,NULL
GOREGAON_CHECK_NAKA_NO1_BUS,GOREGAON CHECK NAKA NO.1,19.16645,72.85630399999999,0,NULL
GOREGAON_CHECK_NAKA_NO1_BUS,GOREGAON CHECK NAKA NO.1,19.166127,72.860354,0,NULL
GOREGAON_STATION_E_BUS,GOREGAON STATION (E),19.165019,72.851114,0,NULL
GOREGAON_STATION_E_BUS,GOREGAON STATION (E),19.165407,72.850525,0,NULL
GROVEL_COMPANY_BUS,GROVEL COMPANY,19.201594,72.860457,0,NULL
GROVEL_COMPANY_BUS,GROVEL COMPANY,19.201639,72.859696,0,NULL
HANUMAN_NAGAR_KANDIVALI-E_BUS,HANUMAN NAGAR (KANDIVALI-E),19.201227,72.86614299999999,0,NULL
HIRA_PARK_BUS,HIRA PARK,19.186345,72.860347,0,NULL
JAGAT_SATGURU_INDUSTRIAL_ESTATE_BUS,JAGAT SATGURU INDUSTRIAL ESTATE,19.170234,72.85436199999999,0,NULL
JAGAT_SATGURU_INDUSTRIAL_ESTATE_BUS,JAGAT SATGURU INDUSTRIAL ESTATE,19.170071,72.85432400000001,0,NULL
KANDIVALI_BUS_STATION_E_BUS,KANDIVALI BUS STATION (E),19.201816,72.853515,0,NULL
KOKAN_VIKAS_AAREY_COLONY_BUS,KOKAN VIKAS (AAREY COLONY),19.14341,72.870763,0,NULL
KRANTI_NAGAR_BUS,KRANTI NAGAR,19.194173,72.87260499999999,0,NULL
"FIRE_BRIGADE,_KRISHI_UDYOG_BUS","FIRE BRIGADE, KRISHI UDYOG",19.165379,72.864833,0,NULL
"FIRE_BRIGADE,_KRISHI_UDYOG_BUS","FIRE BRIGADE, KRISHI UDYOG",19.165172,72.865441,0,NULL
MAHINDRA_GATE_NO4_BUS,MAHINDRA GATE NO.4,19.200418,72.87551999999999,0,NULL
DESAI_MUNICIPAL_HOSPITAL_BUS,DESAI MUNICIPAL HOSPITAL,19.178579,72.85111499999999,0,NULL
MAHANANDA_DAIRY_BUS,MAHANANDA DAIRY,19.149574,72.856115,0,NULL
MAIN_PUMP_HOUSE_AAREY_COLONY_BUS,MAIN PUMP HOUSE (AAREY COLONY),19.139603,72.880303,0,NULL
MAIN_PUMP_HOUSE_AAREY_COLONY_BUS,MAIN PUMP HOUSE (AAREY COLONY),19.139414,72.88032200000001,0,NULL
"MAROSHI_NAKA,_PICNIC_POINT_BUS","MAROSHI NAKA, PICNIC POINT",19.136442,72.881854,0,NULL
MAYUR_NAGAR_AAREY_COLONY_BUS,MAYUR NAGAR (AAREY COLONY),19.155659,72.884317,0,NULL
MUNICIPAL_COLONY_SECTOR_-B_GOREGAON-E_BUS,MUNICIPAL COLONY SECTOR -B (GOREGAON-E),19.173462,72.87758700000001,0,NULL
